ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD
1032722-112-190823970,1,10,2021,1,21,0,16,6,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,CARLOS SALINAS DE GORTARI,E.C. KM. 119.8 (LEÓN - AGUASCALIENTES) - ARELLANO - EL RETOÑO,,-102.2764334,21.80087474
1032722-112-190823988,1,10,2021,1,0,30,17,7,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,COTORINAS,OJOCALIENTE,,-102.2571845,21.88364082
1032722-112-190823972,1,10,2021,1,2,20,17,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,CONVENCIÓN DE 1914 NORTE,,-102.295948,21.89967849
1032722-112-190823973,1,10,2021,1,2,40,17,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,LUIS DONALDO COLOSIO,,-102.29175759999998,21.92344489
1032722-112-190823978,1,10,2021,1,2,50,17,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,26 DE MARZO,,-102.3128826,21.87386212
1032722-112-190823974,1,10,2021,1,3,0,17,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,16,0,1,0,0,0,0,0,0,0,0,0,1,2,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,26 DE MARZO,,-102.3128826,21.87386212
1032722-112-190823980,1,10,2021,1,3,20,17,7,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,PARRAS,TAMARINDO,,-102.2796368,21.9113793
1032722-112-190823981,1,10,2021,1,3,30,17,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,58,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.2715184,21.87806651
1032722-112-190823979,1,10,2021,1,3,40,17,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,ARQUEROS,ACUARIO,,-102.2700445,21.86926838
1032722-112-190823982,1,10,2021,1,6,10,17,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,ALAMEDA,,-102.27256379999999,21.88418312
1032722-112-190823983,1,10,2021,1,6,55,17,7,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES PONIENTE,NAVARRA,,-102.3176113,21.86488008
1032722-112-190823987,1,10,2021,1,11,25,17,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,28,0,1,0,0,0,0,0,0,0,0,0,1,2,PENSIÓN MUNICIPAL - LOS PARGA,RANCHO SAN ANTONIO,,-102.2626756,21.809550899999998
1032722-112-190823985,1,10,2021,1,11,40,17,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,NIÑOS HEROES,,-102.29094659999998,21.93886303
1032722-112-190823998,1,10,2021,1,15,50,17,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,VALENTE QUINTANA,,-102.2918777,21.85153295
1032722-112-190823990,1,10,2021,1,18,0,17,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,67,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA DE MÉXICO,XÓCHITL,,-102.2908377,21.89013157
1032722-112-190823991,1,10,2021,1,20,10,17,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,18,0,1,0,0,0,0,0,0,0,0,0,1,2,ARROYO,SILENO,,-102.2445229,21.85792083
1032722-112-190823992,1,10,2021,1,22,22,17,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,NAVARRA,,-102.3176113,21.86488008
1032722-112-190823994,1,10,2021,1,22,25,17,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,45,0,1,0,0,0,0,0,0,0,0,0,1,2,JOSÉ MARÍA CHÁVEZ,ANTONIO GUTIÉRREZ SOLA,,-102.2894778,21.83717032
1032722-112-190823999,1,10,2021,1,22,45,17,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,GUADALUPANO,POLIDUCTO,,-102.25201240000001,21.91238668
1032722-112-190823996,1,10,2021,1,1,20,18,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,25,1,0,0,0,0,0,0,0,0,0,1,0,1,A ZACATECAS,,,-102.2912743,21.929126999999998
1032722-112-190823997,1,10,2021,1,3,40,18,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,1,0,1,0,0,0,0,0,0,0,2,2,AGUASCALIENTES SUR,JARDÍN DE CHOLULA,,-102.28373990000001,21.86009206
1032722-112-190824000,1,10,2021,1,9,15,18,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI NORTE,ALAMEDA,,-102.2822875,21.88263612
1032722-112-190824001,1,10,2021,1,9,20,18,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR ISIDRO CALERA,GENERAL ENRIQUE ESTRADA,,-102.28934459999999,21.89385549
1032722-112-190824003,1,10,2021,1,15,55,18,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,JARDINES ETERNOS,,-102.316914,21.88970815
1032722-112-190824005,1,10,2021,1,16,10,18,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,AGUASCALIENTES NORTE,,-102.2974708,21.91567831
1032722-112-190824008,1,10,2021,1,18,40,18,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,JESÚS MARÍA ROMO,,-102.2885284,21.83141865
1032722-112-190824007,1,10,2021,1,19,45,18,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,,,-102.2922562,21.91091558
1032722-112-190824006,1,10,2021,1,20,0,18,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS MAESTROS,REPÚBLICA DE CUBA,,-102.3106195,21.86497777
1032722-112-190824009,1,10,2021,1,7,0,19,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,,,-102.2918945,21.92364256
1032722-112-190824010,1,10,2021,1,8,25,19,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,COSÍO SUR,,-102.2859835,21.87909848
1032722-112-190824011,1,10,2021,1,11,55,19,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,CONVENCIÓN DE 1914 NORTE,,-102.2926339,21.90061651
1032722-112-190824012,1,10,2021,1,15,0,19,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,57,,-102.2730099,21.88678935
1032722-112-190824013,1,10,2021,1,16,5,19,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,SAN JOSÉ DE LA ORDEÑA,,-102.259371,21.88374598
1032722-112-190824014,1,10,2021,1,16,20,19,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,SAN FRANCISCO,,-102.3058682,21.89948469
1032722-112-190824015,1,10,2021,1,17,10,19,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,EL COECILLO,SAN FRANCISCO DE LOS VIVEROS,,-102.2487898,21.8793893
1032722-112-190824016,1,10,2021,1,18,49,19,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,PODER LEGISLATIVO,,-102.2843386,21.87892931
1032722-112-190824017,1,10,2021,1,20,15,19,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,OJUELOS - AGUASCALIENTES,PASEO DE LA COVADONGA,,-102.22172490000001,21.86042794
1032722-112-190824021,1,10,2021,1,21,45,19,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,SALUD,SALUD,,-102.2421433,21.86930882
1032722-112-190824018,1,10,2021,1,0,55,20,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ARROYO LOS ARELLANO,,-102.3169351,21.88848189
1032722-112-190824019,1,10,2021,1,4,54,20,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,JOSÉ MARÍA LAFRAGUA,,-102.2531771,21.8670296
1032722-112-190824020,1,10,2021,1,5,0,20,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR JESÚS DÍAZ DE LEÓN,PROFESORA VICENTA TRUJILLO,,-102.2928564,21.87619187
1032722-112-190824022,1,10,2021,1,8,25,20,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,59,0,1,0,1,0,0,0,0,0,0,0,2,2,AVENIDA DE LOS MAESTROS,CONVENCIÓN,,-102.317105,21.85418712
1032722-112-190824023,1,10,2021,1,8,30,20,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.3172846,21.88609403
1032722-112-190824024,1,10,2021,1,9,30,20,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,AGUASCALIENTES SUR,,-102.2929799,21.858083999999998
1032722-112-190824025,1,10,2021,1,13,5,20,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,25,0,0,0,0,0,0,0,0,0,0,0,0,3,HEROICO COLEGIO MILITAR,ALAMEDA,,-102.2744692,21.88392995
1032722-112-190824026,1,10,2021,1,18,0,20,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,66,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,MARIANO ESCOBEDO,,-102.27196629999999,21.85118294
1032722-112-190824028,1,10,2021,1,6,55,21,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,9,24,0,0,0,0,0,1,0,0,0,0,0,1,2,GENERAL VICENTE GUERRERO SUR,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,,-102.2989266,21.87770339
1032722-112-190824029,1,10,2021,1,7,58,21,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,74,0,0,0,0,1,0,0,0,0,0,1,0,1,BENIGNO CHÁVEZ,PASCUAL CORNEJO,,-102.2666507,21.90491471
1032722-112-190824036,1,10,2021,1,8,45,21,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,ÉBANO,ROBLE,,-102.29716020000001,21.9036246
1032722-112-190824030,1,10,2021,1,15,10,21,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,RÍO DUERO,,-102.3169747,21.89138746
1032722-112-190824031,1,10,2021,1,16,30,21,4,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,HÉROE INMORTAL,SIGLO XXI,,-102.269313,21.85215415
1032722-112-190824032,1,10,2021,1,16,40,21,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,SIGLO XXI,,-102.269313,21.85215415
1032722-112-190824033,1,10,2021,1,22,25,21,4,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,8,16,0,1,0,0,0,0,0,0,0,0,0,1,2,JOSÉ DE JESÚS GONZÁLEZ GARCÍA,GERÓNIMO DE LA CUEVA,,-102.2605597,21.93161134
1032722-112-190824034,1,10,2021,1,0,20,22,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MIGUEL DE LA MADRID HURTADO,MISIÓN DE SANTO TOMÁS,,-102.3215177,21.93191066
1032722-112-190824035,1,10,2021,1,0,40,22,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,AGUASCALIENTES SUR,,-102.2537968,21.86115908
1032722-112-190824037,1,10,2021,1,4,15,22,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,CONVENCIÓN DE 1914 NORTE,,-102.2926339,21.90061651
1032722-112-190824038,1,10,2021,1,8,0,22,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,AJEDRECISTAS,LOMA DORADA,,-102.25710749999999,21.8457432
1032722-112-190824039,1,10,2021,1,14,45,22,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,PENSIÓN MUNICIPAL - LOS PARGA,PASE DE LOS ABEDULES,,-102.2688841,21.82560922
1032722-112-190824040,1,10,2021,1,16,40,22,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,TECNOLÓGICO,,-102.2554292,21.87425432
1032722-112-190824041,1,10,2021,1,17,40,22,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,,-102.3119172,21.87419072
1032722-112-190824042,1,10,2021,1,19,5,22,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN FRANCISCO DE LOS VIVEROS,PASTORA,,-102.2288683,21.88673317
1032722-112-190824043,1,10,2021,1,21,0,22,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GÓMEZ PORTUGAL,PONCIANO ARRIAGA,,-102.30337349999999,21.89182978
1032722-112-190824044,1,10,2021,1,2,55,23,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EDUARDO J. CORREA,RAYÓN,,-102.3016442,21.87746557
1032722-112-190824045,1,10,2021,1,5,0,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,COSNTITUCION,,-102.27882290000001,21.94153469
1032722-112-190824046,1,10,2021,1,6,20,23,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO HIDALGO,SIGLO XXI,,-102.2569632,21.85516265
1032722-112-190824047,1,10,2021,1,9,50,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,SAN JULIÁN,,-102.3079283,21.91611402
1032722-112-190824048,1,10,2021,1,12,41,23,6,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,TALAMANTES,,-102.3123888,21.879555399999997
1032722-112-190824058,1,10,2021,1,14,40,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,ASUNCIÓN,25 DE ABRIL,,-102.31054240000002,21.88122272
1032722-112-190824049,1,10,2021,1,15,50,23,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,28,0,0,0,0,0,1,0,0,0,0,0,1,2,EL COECILLO,SAN FRANCISCO DE LOS VIVEROS,,-102.2487891,21.879387899999998
1032722-112-190824059,1,10,2021,1,16,45,23,6,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,GERÓNIMO DE LA CUEVA,FEDERICO MÉNDEZ,,-102.25686809999999,21.9345844
1032722-112-190824050,1,10,2021,1,17,0,23,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,JAIME NUNÓ,,-102.274057,21.87820432
1032722-112-190824051,1,10,2021,1,18,20,23,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,GALAXIA,ESXALDO MONSER BARANDUM,,-102.23560129999998,21.8918971
1032722-112-190824053,1,10,2021,1,21,10,23,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,GUADALUPE,,-102.31245109999999,21.88547437
1032722-112-190824052,1,10,2021,1,21,15,23,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,1,0,0,0,0,0,0,0,1,2,AGUASCALIENTES - JALPA,FRENTE AL GRAN MOTEL,,-102.34322579999998,21.87630891
1032722-112-190824054,1,10,2021,1,22,20,23,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS MAESTROS,AGUASCALIENTES PONIENTE,,-102.313997,21.85918077
1032722-112-190824055,1,10,2021,1,0,35,24,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,JOSÉ F. ELIZONDO,,-102.3011754,21.87714391
1032722-112-190824056,1,10,2021,1,1,0,24,7,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,1,0,0,0,0,0,0,0,0,0,1,2,HEROE INMORTAL,PENSIÓN MUNICIPAL - LOS PARGA,,-102.2619597,21.81735978
1032722-112-190824057,1,10,2021,1,1,5,24,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO HIDALGO,AGUASCALIENTES SUR,,-102.25818220000001,21.85984158
1032722-112-190824061,1,10,2021,1,3,40,24,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,DESIDERIO MACÍAS SILVA,URBANISMO,,-102.24046329999999,21.87282325
1032722-112-190824060,1,10,2021,1,3,40,24,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,JARDÍN DE CHOLULA,,-102.28473790000001,21.85978606
1032722-112-190824062,1,10,2021,1,4,10,24,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,VERSALLES,,-102.31836949999999,21.8739242
1032722-112-190824063,1,10,2021,1,4,55,24,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,8,20,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES PONIENTE,ANDALUCÍA,,-102.3169843,21.86168987
1032722-112-190824064,1,10,2021,1,5,36,24,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,MAYOR PABLO GARCÍA,FAISÁN,,-102.2988614,21.84175744
1032722-112-190824065,1,10,2021,1,15,30,24,7,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,PEDRO ASCENCIO,,-102.2693513,21.85317866
1032722-112-190824066,1,10,2021,1,19,30,24,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,MOSCATEL,,-102.282473,21.9150532
1032722-112-190824072,1,10,2021,1,21,30,24,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,GUADALUPANO,GUADALUPANO,,-102.2454661,21.91743375
1032722-112-190824067,1,10,2021,1,22,40,24,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,30,0,1,0,0,0,0,0,0,0,0,0,1,2,INDEPENDENCIA,SILOS,,-102.2983046,21.92887582
1032722-112-190824068,1,10,2021,1,0,0,25,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,VALLE DE GUADALUPE,LAGOS DE MORENO,,-102.30536479999999,21.91142814
1032722-112-190824074,1,10,2021,1,0,55,25,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,JULIO DÍAZ TORRE C-26N,HÉROE DE NACOZARI SUR,,-102.28088340000001,21.84651262
1032722-112-190824069,1,10,2021,1,1,25,25,1,1,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,4,8,47,0,2,0,0,0,0,0,0,0,0,0,2,2,AVENIDA DEL REY,CALLE DEL ALFIL NEGRO,,-102.2527161,21.84427991
1032722-112-190824070,1,10,2021,1,1,40,25,1,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,AMANECER,,-102.2676922,21.85997026
1032722-112-190824071,1,10,2021,1,2,45,25,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LA CONVENCIÓN ORIENTE,TERESA DE ÁVILA,,-102.2767821,21.89460429
1032722-112-190824075,1,10,2021,1,9,45,25,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,SAN JULIÁN,,-102.3079283,21.91611402
1032722-112-190824087,1,10,2021,1,10,40,25,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,AGUASCALIENTES NORTE,,-102.2974708,21.91567831
1032722-112-190824076,1,10,2021,1,12,0,25,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL GÓMEZ MORÍN,ALAMEDA,,-102.27891009999999,21.88312742
1032722-112-190824077,1,10,2021,1,19,20,25,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ANTIGUO CAMINO A SAN IGNACIO,,-102.31704559999999,21.89850442
